Elmo txt chart ver 2.0

[File Properties]
Creation Time,2026-04-14 05:32:28
Last Updated,2026-04-14 05:32:28
Resolution,0.001
Sampling Time,0.001
Recording Time,5.001
Trigger Location Index,0

[Chart Properties]
No.,Name,X Linear,Dimension,Min X Scale,Max X Scale,Min Y Scale,Max Y Scale
1,Chart #1,True,1D,1.07659902693723,1.37682449270203,-564358.680457612,8690444.52773893

[Chart Data]
Display No.,X No.,Y No.,Z No.,X Unit,Y Unit,Color,Style,Width,Hex Display,X Hex Display,Z Hex Display,Zero Scale
1,1,2,0,sec,N/A,ff0000ff,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,3,0,sec,N/A,ff007f00,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,4,0,sec,N/A,ffff0000,Solid,TwoPoint,Dec,Dec,Dec,False

[Signal Names]
1,Time (sec),False
2,a01.Position Command (0x607A) [cnt],False
3,a01.Actual Position (0x6064) [cnt],False
4,a01.Target position [cnt],False

[Signals Data Group 1]
1,2,3,4,
4.799,6771227,6544707,6771226.51833361,
4.8,6820160,6594722,6820160.01833361,
4.801,6869092,6644158,6869091.99800661,
4.802,6917995,6693210,6917995.38300535,
4.803,6966822,6741878,6966821.88600351,
4.804,7015523,6789955,7015522.5770011,
4.805,7064049,6837503,7064048.52599811,
4.806,7112351,6884267,7112350.80299456,
4.807,7160380,6930735,7160380.47799043,
4.808,7208089,6977261,7208088.62098573,
4.809,7255426,7024309,7255426.30198046,
4.81,7302345,7071480,7302344.59097461,
4.811,7348795,7118742,7348794.5579682,
4.812,7394727,7165732,7394727.27296121,
4.813,7440094,7212978,7440093.80595365,
4.814,7484845,7260156,7484845.22694551,
4.815,7528933,7307587,7528932.60593681,
4.816,7572307,7355041,7572307.01292753,
4.817,7614920,7402078,7614919.51791768,
4.818,7656721,7448564,7656721.19090726,
4.819,7697663,7494943,7697663.10189626,
4.82,7737696,7540930,7737696.3208847,
4.821,7776772,7586337,7776771.91787256,
4.822,7814841,7631329,7814840.96285985,
4.823,7851855,7675668,7851854.52584656,
4.824,7887764,7719305,7887763.67683271,
4.825,7922519,7762300,7922519.48581828,
4.826,7956073,7804181,7956073.02280328,
4.827,7988375,7845312,7988375.35778771,
4.828,8019378,7885003,8019377.56077156,
4.829,8049031,7923130,8049030.70175485,
4.83,8077286,7959600,8077285.85073756,
4.831,8104094,7994301,8104094.0777197,
4.832,8129406,8027333,8129406.45270126,
4.833,8153188,8058589,8153187.91310187,
4.834,8175468,8087975,8175468.37228645,
4.835,8196297,8115726,8196296.75787562,
4.836,8215722,8142297,8215721.99986939,
4.837,8233793,8166784,8233793.02826775,
4.838,8250559,8189202,8250558.77307069,
4.839,8266068,8209775,8266068.16427824,
4.84,8280370,8228628,8280370.13189037,
4.841,8293514,8246095,8293513.6059071,
4.842,8305548,8261680,8305547.51632842,
4.843,8316521,8275650,8316520.79315433,
4.844,8326482,8287889,8326482.36638483,
4.845,8335481,8298542,8335481.16601993,
4.846,8343566,8308227,8343566.12205962,
4.847,8350786,8316797,8350786.1645039,
4.848,8357190,8324313,8357190.22335278,
4.849,8362827,8330861,8362827.22860624,
4.85,8367746,8336691,8367746.1102643,
4.851,8371996,8341790,8371995.79832696,
4.852,8375625,8346111,8375625.2227942,
4.853,8378683,8349577,8378683.31366604,
4.854,8381219,8352126,8381219.00094247,
4.855,8383281,8353501,8383281.21462349,
4.856,8384919,8353913,8384918.8847091,
4.857,8386181,8353733,8386180.94119931,
4.858,8387116,8353399,8387116.31409411,
4.859,8387774,8352986,8387773.9333935,
4.86,8388203,8352576,8388202.72909749,
4.861,8388452,8352394,8388451.63120606,
4.862,8388570,8352496,8388569.56971923,
4.863,8388605,8352837,8388605.474637,
4.864,8388608,8353346,8388608,
4.865,8388608,8354093,8388608,
4.866,8388608,8354893,8388608,
4.867,8388608,8355615,8388608,
4.868,8388608,8356207,8388608,
4.869,8388608,8356780,8388608,
4.87,8388608,8357056,8388608,
4.871,8388608,8356982,8388608,
4.872,8388608,8356590,8388608,
4.873,8388608,8356261,8388608,
4.874,8388608,8356282,8388608,
4.875,8388608,8356599,8388608,
4.876,8388608,8357067,8388608,
4.877,8388608,8357356,8388608,
4.878,8388608,8357616,8388608,
4.879,8388608,8358049,8388608,
4.88,8388608,8358828,8388608,
4.881,8388608,8360021,8388608,
4.882,8388608,8361382,8388608,
4.883,8388608,8362891,8388608,
4.884,8388608,8364618,8388608,
4.885,8388608,8366474,8388608,
4.886,8388608,8368111,8388608,
4.887,8388608,8369392,8388608,
4.888,8388608,8370403,8388608,
4.889,8388608,8371176,8388608,
4.89,8388608,8371800,8388608,
4.891,8388608,8372249,8388608,
4.892,8388608,8372582,8388608,
4.893,8388608,8372949,8388608,
4.894,8388608,8373157,8388608,
4.895,8388608,8373419,8388608,
4.896,8388608,8374111,8388608,
4.897,8388608,8375281,8388608,
4.898,8388608,8376947,8388608,
4.899,8388608,8378826,8388608,
4.9,8388608,8380960,8388608,
4.901,8388608,8383047,8388608,
4.902,8388608,8384902,8388608,
4.903,8388608,8386439,8388608,
4.904,8388608,8387593,8388608,
4.905,8388608,8388376,8388608,
4.906,8388600,8388825,8388599.845,
4.907,8388543,8388834,8388542.76,
4.908,8388388,8388623,8388387.815,
4.909,8388086,8388229,8388086.08,
4.91,8387589,8387834,8387588.625,
4.911,8386847,8387825,8386846.52,
4.912,8385811,8387987,8385810.835,
4.913,8384433,8388472,8384432.64,
4.914,8382663,8389091,8382663.005,
4.915,8380453,8389405,8380453,
4.916,8377754,8389559,8377753.695,
4.917,8374516,8389447,8374516.16,
4.918,8370691,8389200,8370691.465,
4.919,8366231,8389019,8366230.68,
4.92,8361085,8388597,8361084.875,
4.921,8355205,8387721,8355205.12,
4.922,8348542,8386253,8348542.485,
4.923,8341048,8384475,8341048.04,
4.924,8332673,8382315,8332672.855,
4.925,8323368,8379720,8323368,
4.926,8313085,8376596,8313084.545,
4.927,8301774,8372823,8301773.56,
4.928,8289386,8368756,8289386.115,
4.929,8275873,8364387,8275873.28,
4.93,8261186,8359656,8261186.125,
4.931,8245276,8354194,8245275.72,
4.932,8228093,8347567,8228093.135,
4.933,8209589,8339792,8209589.44,
4.934,8189716,8330600,8189715.705,
4.935,8168423,8319734,8168423,
4.936,8145662,8306943,8145662.395,
4.937,8121386,8292182,8121385.82763626,
4.938,8095584,8275072,8095584.26576692,
4.939,8068303,8255770,8068302.6783016,
4.94,8039590,8233934,8039589.9952403,
4.941,8009495,8209865,8009495.14658302,
4.942,7978067,8183466,7978067.06232976,
4.943,7945355,8154950,7945354.67248052,
4.944,7911407,8124759,7911406.90703531,
4.945,7876273,8092930,7876272.69599411,
4.946,7840001,8059198,7840000.96935693,
4.947,7802641,8023655,7802640.65712377,
4.948,7764241,7986211,7764240.68929463,
4.949,7724850,7947189,7724849.99586952,
4.95,7684518,7906951,7684517.50684842,
4.951,7643292,7865242,7643292.15223134,
4.952,7601223,7822221,7601222.86201829,
4.953,7558359,7778441,7558358.56620925,
4.954,7514748,7733495,7514748.19480424,
4.955,7470441,7687682,7470440.67780324,
4.956,7425485,7641129,7425484.94520627,
4.957,7379930,7593703,7379929.92701331,
4.958,7333825,7545662,7333824.55322438,
4.959,7287218,7497253,7287217.75383946,
4.96,7240158,7448449,7240158.45885857,
4.961,7192696,7399414,7192695.5982817,
4.962,7144878,7349947,7144878.10210884,
4.963,7096755,7300100,7096754.90034001,
4.964,7048375,7249672,7048374.9229752,
4.965,6999787,7199164,6999787.10001441,
4.966,6951040,7148711,6951040.36145763,
4.967,6902184,7098061,6902183.63730488,
4.968,6853266,7047662,6853265.85755615,
4.969,6804332,6997378,6804332.48166639,
4.97,6755399,6947639,6755398.98166639,
4.971,6706465,6897727,6706465.48166639,
4.972,6657532,6847487,6657531.98166639,
4.973,6608598,6797454,6608598.48166639,
4.974,6559665,6747816,6559664.98166639,
4.975,6510731,6698619,6510731.48166639,
4.976,6461798,6649959,6461797.98166639,
4.977,6412864,6602195,6412864.48166639,
4.978,6363931,6555063,6363930.98166639,
4.979,6314997,6508393,6314997.48166639,
4.98,6266064,6462056,6266063.98166639,
4.981,6217130,6416601,6217130.48166639,
4.982,6168197,6371585,6168196.98166639,
4.983,6119263,6326680,6119263.48166639,
4.984,6070330,6281419,6070329.98166639,
4.985,6021396,6236551,6021396.48166639,
4.986,5972463,6191441,5972462.98166639,
4.987,5923529,6146320,5923529.48166639,
4.988,5874596,6101251,5874595.98166639,
4.989,5825662,6056446,5825662.48166639,
4.99,5776729,6011177,5776728.98166639,
4.991,5727795,5965710,5727795.48166639,
4.992,5678862,5919622,5678861.98166639,
4.993,5629928,5872896,5629928.48166639,
4.994,5580995,5825472,5580994.98166639,
4.995,5532061,5777435,5532061.48166639,
4.996,5483128,5728896,5483127.98166639,
4.997,5434194,5679410,5434194.48166639,
4.998,5385261,5629267,5385260.98166639,
4.999,5336327,5578801,5336327.48166639,
5,5287394,5527747,5287393.98166639,
